ano_criacao_processo;numero_processo_formatado;situacao_item_processo;numero_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_numerico;item_material_servico;unnamed_8;unnamed_9;unnamed_10;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;0501044 000008/2026;Homologado/Ratificado;40;3010;MATERIAL MEDICO E HOSPITALAR;1533762;"TOALHA CIRURGICA, DESCARTAVEL - MATERIA-PRIMA: FIBRAS MISTAS; DIMENSOES (L X C ): 50 CM X 60 CM (+ OU - 10% AREA TOTAL); COR: BRANCA; GRAMATURA: MINIMA 60 G; ESTERIL: NAO; CARACTERISTICAS GERAIS: AUTOCLAVAVEL, ATOXICA E SUPERABSORVENTE;";;;;1;0,9268;14504,42
2026;0501044 000008/2026;Homologado/Ratificado;41;3010;MATERIAL MEDICO E HOSPITALAR;382221;"TORNEIRA CIRURGICA - NUMERO DE VIAS: 3; VALVULA: SEM VALVULA; EXTREMIDADE: MACHO LUER LOCK REVERSIVEL E LOCK; ESTERIL: SIM; MATERIA-PRIMA: PLASTICO TRANSPARENTE; CARACTERISTICAS GERAIS: ORIENTADOR DE FLUXO COLORIDO, COM SETAS VISIVEIS;";;;;1;0,57;1710,0
2026;0501044 000008/2026;Homologado/Ratificado;42;3010;MATERIAL MEDICO E HOSPITALAR;1533746;"TOALHA CIRURGICA, DESCARTAVEL - MATERIA-PRIMA: FIBRAS MISTAS; DIMENSOES (L X C ): 28 CM X 35 CM (+ OU - 10% AREA TOTAL); COR: BRANCA; GRAMATURA: MINIMA 60 G; ESTERIL: NAO; CARACTERISTICAS GERAIS: AUTOCLAVAVEL, ATOXICA E SUPERABSORVENTE;";;;;1;0,3448;20825,92
2026;0501044 000009/2026;Homologado/Ratificado;1;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;131318;ANESTESIA GERAL/SEDACAO EXAME RESSONANCIA MAGNETICA DIVERSAS PARTES DO CORPO PARA PACIENTES ADULTOS CRITICOS;;;;1;450,0;900,0
2026;0501044 000009/2026;Homologado/Ratificado;2;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;131300;ADMINISTRACAO CONTRASTE PARAMAGNETICO EXAME DE RESSONANCIA MAGNETICA, PARTES DO CORPO, PACIENTES ADULTOS CRITICOS.;;;;1;100,0;600,0
2026;0501044 000009/2026;Homologado/Ratificado;3;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;62740;EXAMES DE DOPPLER COLORIDO ARTERIAL OU VENOSO DE MEMBRO SUPERIOR OU INFERIOR (POR MEMBRO, UNILATERAL).IMAGENS E LAUDOS;;;;1;150,0;900,0
2026;0501044 000009/2026;Homologado/Ratificado;4;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;62758;EXAMES DE DOPPLER COLORIDO DE ARTERIAS OU VEIAS CERVICAIS BILATERAL, INCLUINDO IMAGENS IMPRESSAS E LAUDOS MEDICOS;;;;1;150,0;900,0
2026;0501044 000009/2026;Homologado/Ratificado;5;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;57754;EXAMES DE TOMOGRAFIA COMPUTADORIZADA,EM VARIAS PARTES DO CORPO, INCLUINDO FILMES REVELADOS E LAUDOS MEDICOS;;;;1;290,0;1450,0
2026;0501044 000009/2026;Homologado/Ratificado;6;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;60038;ADMINISTRACAO DE CONTRASTE IODADO PARA EXAMES DE TOMOGRAFIA COMPUTADORIZADA;;;;1;150,0;750,0
2026;0501044 000009/2026;Homologado/Ratificado;7;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;131296;EXAME RESSONANCIA MAGNETICA, PARTES DO CORPO, PACIENTE ADULTO CRITICO, INCLUINDO IMAGENS IMPRESSAS E LAUDOS MEDICOS;;;;1;400,0;3600,0
2026;0501044 000010/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1989545;"CURATIVO - APRESENTACAO: NAO ADESIVO 100% COMPOSTO POR ESPUMA POLIURETANO;; MEDIDA: APROXIMADAMENTE 10 X 10 CM;";;;;1;22,5;2587,5
2026;0501044 000010/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1638009;"CURATIVO - APRESENTACAO: TELA DE MALHA IMPREGNADA COM PETROLATUM; MEDIDA: 7,5 CM X 20 CM, APROXIMADAMENTE;";;;;1;4,11;4882,68
2026;0501044 000010/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1957961;"CURATIVO - APRESENTACAO: PLACA ESTERIL DE HIDROFIBRA COM PRATA; MEDIDA: 20CM X 30CM;";;;;1;177,6697;95053,28
2026;0501044 000010/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;1957856;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: 10CM X 20CM APROXIMADAMENTE, SEM BORDA ADESIVA;";;;;1;29,46;4124,4
2026;0501044 000010/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;553875;"CURATIVO DE POLIURETANO - COMPOSICAO: TRANSPARENTE, NAO ESTERIL, COBERTURA SECUNDARIA; APRESENTACAO: 15CM X 10M (L X C);";;;;1;104,0;3328,0
2026;0501044 000010/2026;Homologado/Ratificado;6;3010;MATERIAL MEDICO E HOSPITALAR;229253;"CURATIVO DE POLIURETANO - COMPOSICAO: TRANSPARENTE ESTERIL; APRESENTACAO: 6 X 7CM;";;;;1;1,34;134,0
2026;0501044 000010/2026;Homologado/Ratificado;7;3010;MATERIAL MEDICO E HOSPITALAR;1957970;"CURATIVO - APRESENTACAO: PLACA ESTERIL DE HIDROFIBRA COM PRATA; MEDIDA: 15CM X 15CM;";;;;1;67,2832;49116,73
2026;0501044 000010/2026;Homologado/Ratificado;8;3010;MATERIAL MEDICO E HOSPITALAR;1957902;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: SACRAL 23X25CM APROX, C BORDA ADESIVA DE SILICONE;";;;;1;76,45;24464,0
2026;0501044 000010/2026;Homologado/Ratificado;9;3010;MATERIAL MEDICO E HOSPITALAR;1949594;"CURATIVO - APRESENTACAO: SOLUCAO PARA LIMPEZA, DESCONTAMINACAO E HIDRATACAO; MEDIDA: FRASCO 350 ML;";;;;1;46,1416;22609,38
2026;0501044 000010/2026;Homologado/Ratificado;10;3010;MATERIAL MEDICO E HOSPITALAR;1957872;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: 20CM X 20CM APROXIMADAMENTE, SEM BORDA ADESIVA;";;;;1;64,78;11012,6
2026;0501044 000010/2026;Homologado/Ratificado;11;3010;MATERIAL MEDICO E HOSPITALAR;935190;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 22 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,04;12138,0
2026;0501044 000010/2026;Homologado/Ratificado;12;3010;MATERIAL MEDICO E HOSPITALAR;154954;"DRENO DESCARTAVEL - FINALIDADE: SUCCAO CONTINUA DE RESIDUOS ORGANICOS; AGULHA: 3,2MM;";;;;1;15,41;416,07
2026;0501044 000010/2026;Homologado/Ratificado;13;3010;MATERIAL MEDICO E HOSPITALAR;935182;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 20 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,0498;10044,02
2026;0501044 000010/2026;Homologado/Ratificado;14;3010;MATERIAL MEDICO E HOSPITALAR;811076;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO - MATERIA PRIMA: NAO LATEX; TAMANHO: 30MM;";;;;1;8,2;15744,0
2026;0501044 000010/2026;Homologado/Ratificado;15;3010;MATERIAL MEDICO E HOSPITALAR;1603400;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR - IDENTIFICACAO: FIXADOR PARA TUBO ENDOTRAQUEAL; TIPO: EM MATERIAL SEM LATEX, TAMANHO ADULTO;";;;;1;78,95;6631,8
2026;0501044 000010/2026;Homologado/Ratificado;16;3010;MATERIAL MEDICO E HOSPITALAR;935174;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 18 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,1459;5150,16
2026;0501044 000010/2026;Homologado/Ratificado;17;3010;MATERIAL MEDICO E HOSPITALAR;811068;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO - MATERIA PRIMA: NAO LATEX; TAMANHO: 25MM;";;;;1;7,1;8094,0
2026;0501044 000010/2026;Homologado/Ratificado;18;3010;MATERIAL MEDICO E HOSPITALAR;1667394;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR - IDENTIFICACAO: FIXACAO DE SONDAS, TUBOS E DRENOS ; TIPO: DESCARTAVEL;";;;;1;10,37;2011,78
2026;0501044 000010/2026;Homologado/Ratificado;19;3010;MATERIAL MEDICO E HOSPITALAR;1957996;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR - IDENTIFICACAO: FIXACAO DE CATETER INTRAVENOSO APROX 7,5 X 7,5 CM; TIPO: ESTERIL;";;;;1;1,65;34650,0
2026;0501044 000010/2026;Homologado/Ratificado;20;3010;MATERIAL MEDICO E HOSPITALAR;811084;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO - MATERIA PRIMA: NAO LATEX; TAMANHO: 35MM;";;;;1;8,2;67240,0
2026;0501044 000010/2026;Homologado/Ratificado;21;3010;MATERIAL MEDICO E HOSPITALAR;1988123;"FILTRO DE AR PARA CIRCUITO RESPIRATORIO -  APLICACAO: PACIENTE PEDIATRICO; MEMBRANA: MEMBRANA MISTA (HIDROFOBICO E  HIGROSCOPICO); TIPO: BIDIRECIONAL; TIPO DE FILTRACAO: ELETROSTATICA; ESPACO MORTO: ATE 35 ML; CAPACIDADE UMIDIFICACAO: MINIMA 30 MG/H2O/L; CAPACIDADE DE FILTRACAO: MAIOR QUE 99,999%; ESTERIL: SIM; ACESSORIOS: TUBO CORRUGADO EXTENSOR 145MM C/ CONEXAO UNIVERSAL;";;;;1;5,55;666,0
2026;0501044 000010/2026;Homologado/Ratificado;22;3010;MATERIAL MEDICO E HOSPITALAR;312630;"GEL PARA CURATIVO COM HIDROCOLOIDES - IDENTIFICAO: GEL AMORFO, TRANSPARENTE, VISCOSO E ESTERIL; COMPOSICAO: CONSTITUIDO DE AGUA, PROPILENOGLICOL,GOMA GUAR E HIDROCOLOIDES NATURAIS;";;;;1;16,0;1920,0
2026;0501044 000010/2026;Homologado/Ratificado;23;3010;MATERIAL MEDICO E HOSPITALAR;434647;"GEL - APLICACAO: PARA USO EM ULTRASSONOGRAFIA, ELETROCARDIOGRAMA;";;;;1;1,785;321,3
2026;0501044 000010/2026;Homologado/Ratificado;24;3010;MATERIAL MEDICO E HOSPITALAR;1672584;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; ESTERIL: NAO; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;";;;;1;18,98;1518,4
2026;0501044 000010/2026;Homologado/Ratificado;25;3010;MATERIAL MEDICO E HOSPITALAR;1672479;"LUVA CIRURGICA DESCARTAVEL ESTERIL COMPOSICAO: BORRACHA NAO-NATURAL; PO: ISENTA DE PO; TAMANHO: 8.0; FORMATO: ANATOMICO; SUPERFICIE: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: PAR EMBALADO INDIVIDUALMENTE;";;;;1;4,8098;240,49
2026;0501044 000010/2026;Homologado/Ratificado;26;3010;MATERIAL MEDICO E HOSPITALAR;125245;"MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: ELASTICO OU 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;";;;;1;0,07;1750,0
2026;0501044 000010/2026;Homologado/Ratificado;27;3010;MATERIAL MEDICO E HOSPITALAR;36315;"MICRONEBULIZADOR - APLICACAO: TRATAMENTO DE DOENCAS RESPIRATORIAS; MASCARA: MASCARA FACIAL ADULTO; BOCAL: PLASTICO ATOXICO;";;;;1;5,81;58,1
2026;0501044 000010/2026;Homologado/Ratificado;28;3010;MATERIAL MEDICO E HOSPITALAR;1096044;"PULSEIRA P/IDENTIFICACAO DE PACIENTE - MODELO: ADULTO/PEDIATRICO; COR: AMARELA; MATERIA-PRIMA: MATERIAL ANTIALERGICO E RESISTENTE; DIMENSOES: 2 CM X 21CM (L X C); FECHO: LACRE INVIOLAVEL; REGULAGEM: -; DETALHES: SISTEMA DE ADESIVO C/ CORTE DE SEGURANCA NO LACRE;";;;;1;0,14;700,0
2026;0501044 000010/2026;Homologado/Ratificado;29;3010;MATERIAL MEDICO E HOSPITALAR;1439049;"MASCARA FACIAL ANATOMICA - TIPO: ADULTO; NUMERO/TAMANHO: 5; MATERIA-PRIMA: COXIM DE SILICONE MACIO E INFLAVEL;";;;;1;8,57;257,1
2026;0501044 000010/2026;Homologado/Ratificado;30;3010;MATERIAL MEDICO E HOSPITALAR;1096060;"PULSEIRA P/IDENTIFICACAO DE PACIENTE - MODELO: ADULTO/PEDIATRICO; COR: VERDE; MATERIA-PRIMA: MATERIAL ANTIALERGICO E RESISTENTE; DIMENSOES: 2 CM X 21CM (L X C ); FECHO: LACRE INVIOLAVEL; REGULAGEM: .; DETALHES: SISTEMA DE ADESIVO C/ CORTE DE SEGURANCA NO LACRE;";;;;1;0,1299;1039,2
2026;0501044 000010/2026;Homologado/Ratificado;31;3010;MATERIAL MEDICO E HOSPITALAR;1941208;"MASCARA DE TRAQUEOSTOMIA - MATERIA-PRIMA: PVC; TAMANHO: ADULTO; CONECTOR: GIRATORIO; AJUSTE: ELASTICO; FINALIDADE: OXIGENIOTERAPIA;";;;;1;12,75;561,0
2026;0501044 000010/2026;Homologado/Ratificado;32;3010;MATERIAL MEDICO E HOSPITALAR;163767;"PAPEL PARA ECG - TIPO: TERMORREAGENTE; COMPATIBILIDADE: -; APRESENTACAO: ROLO DE 48MM X 30 METROS;";;;;1;3,4;272,0
2026;0501044 000010/2026;Homologado/Ratificado;33;3010;MATERIAL MEDICO E HOSPITALAR;583766;"SERINGA DESCARTAVEL - MATERIA-PRIMA: POLIPROPILENO; CAPACIDADE: 10ML SEM AGULHA C/ BICO LUER LOCK;";;;;1;0,174;15442,5
2026;0501044 000010/2026;Homologado/Ratificado;34;3010;MATERIAL MEDICO E HOSPITALAR;1439057;"MASCARA FACIAL ANATOMICA - TIPO: ADULTO; NUMERO/TAMANHO: 6; MATERIA-PRIMA: COXIM DE SILICONE MACIO E INFLAVEL;";;;;1;25,8;438,6
2026;0501044 000010/2026;Homologado/Ratificado;35;3010;MATERIAL MEDICO E HOSPITALAR;1136054;"PLACA ELETROCIRURGICA UNIVERSAL AUTO-ADESIVA - TIPO: BIPARTIDA, DESCARTAVEL; ADAPTACAO: ADAPTAVEL A QUALQUER EQUIPAMENTO DE BISTURI;";;;;1;5,13;4617,0
2026;0501044 000010/2026;Homologado/Ratificado;36;3010;MATERIAL MEDICO E HOSPITALAR;1949586;"SOLUCAO PROTETORA CUTANEA - APRESENTACAO: CREME BARREIRA; COMPONENTE: CICLOMETICONA E/OU DIMETICONA, AGENTES EMOLIENTES;";;;;1;15,28;2750,4
2026;0501044 000010/2026;Homologado/Ratificado;37;3010;MATERIAL MEDICO E HOSPITALAR;437131;"TALA ORTOPEDICA PARA IMOBILIZACAO - MATERIA PRIMA: TELA ARAMADA FORRADA EM E.V.A.; FINALIDADE: IMBOLIZACAO DE MEMBROS INFERIORES; MEDIDAS: 53 X 8 CM;";;;;1;7,7;292,6
2026;0501044 000010/2026;Homologado/Ratificado;38;3010;MATERIAL MEDICO E HOSPITALAR;3026;"DOSADOR ORAL - APLICACAO: ADMINISTRACAO DE MEDICAMENTOS ETC; IDENTIFICACAO: DESCARTAVEL; TIPO: -; MATERIA-PRIMA: -; VOLUME: 5ML; GRADUACAO: -; BICO: -; TAMPA: -; ESTERIL: -;";;;;1;0,3755;1802,4
2026;0501044 000010/2026;Homologado/Ratificado;39;3010;MATERIAL MEDICO E HOSPITALAR;3042;"DOSADOR ORAL - APLICACAO: ADMINISTRACAO DE MEDICAMENTOS ETC; IDENTIFICACAO: DESCARTAVEL; TIPO: -; MATERIA-PRIMA: -; VOLUME: 10ML; GRADUACAO: -; BICO: -; TAMPA: -; ESTERIL: -;";;;;1;0,54;2592,0
2026;0501044 000010/2026;Homologado/Ratificado;40;3010;MATERIAL MEDICO E HOSPITALAR;3034;"DOSADOR ORAL - APLICACAO: ADMINISTRACAO DE MEDICAMENTOS ETC; IDENTIFICACAO: DESCARTAVEL; TIPO: -; MATERIA-PRIMA: -; VOLUME: 3ML; GRADUACAO: -; BICO: --; TAMPA: -; ESTERIL: -;";;;;1;0,3621;2607,12
2026;0501044 000010/2026;Homologado/Ratificado;41;3010;MATERIAL MEDICO E HOSPITALAR;783706;"MANTA TERMICA - TIPO DA MANTA: TIPO ADULTO, PARA TODO O CORPO; FINALIDADE: PACIENTE EM ESTADO DE HIPOTERMIA GRAVE,; MEDIDAS APROXIMADAS: 2,10 X 1,20 METROS;";;;;1;42,5;18700,0
2026;0501044 000010/2026;Homologado/Ratificado;42;3008;PRODUTOS ALIMENTICIOS;1645366;"FORMULA NUTRICIONAL - IDENTIFICACAO: PARA LACTENTES (DE SEGUIMENTO); FAIXA ETARIA: DE 6 A 12 MESES; INDICACAO: RISCO NUTRICIONAL, MANUTENCAO OU GANHO DE PESO; FONTE PROTEICA: MAIOR OU IGUAL A 50% DE PROTEINAS DO SORO DO LEITE; ESTRUTURA DA PROTEINA: INTACTA; NUTRIENTE ESSENCIAL: DHA + ARA + PREBIOTICO; LACTOSE: COM LACTOSE; ASPECTO FISICO: PO SOLUVEL;";;;;1;0,0295;188,8
2026;0501044 000010/2026;Homologado/Ratificado;43;3008;PRODUTOS ALIMENTICIOS;1645684;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: COMPLEMENTO EM PO COM FIBRAS; INDICACAO: RISCO NUTRICIONAL/DESNUTRICAO; DENSIDADE CALORICA: NORMOCALORICO OU HIPERCALORICO; DENSIDADE PROTEICA: HIPERPROTEICO; FIBRAS: COM FIBRAS; LACTOSE: SEM RESTRICAO; SACAROSE: ISENTO; IMUNOMODULADOR: SEM RESTRICAO; ASPECTO FISICO: PO SOLUVEL; APRESENTACAO: LATA OU POTE;";;;;1;0,06;72,0
2026;0501044 000010/2026;Homologado/Ratificado;44;3008;PRODUTOS ALIMENTICIOS;1645420;"FORMULA NUTRICIONAL - IDENTIFICACAO: PARA NECESSIDADE DIETOTERAPICA ESPECIFICA; FAIXA ETARIA: DE 0 A 36 MESES; INDICACAO: ALERGIA APLV OU OUTRAS ALERGIAS ALIMENTARES; FONTE PROTEICA: 100% SORO DO LEITE E/OU CASEINA; ESTRUTURA DA PROTEINA: EXTENSAMENTE HIDROLISADA; NUTRIENTE ESSENCIAL: DHA + ARA; LACTOSE: ISENTA; ASPECTO FISICO: PO SOLUVEL;";;;;1;0,17;1224,0
2026;0501044 000010/2026;Homologado/Ratificado;45;3008;PRODUTOS ALIMENTICIOS;1645315;"FORMULA NUTRICIONAL - IDENTIFICACAO: PARA LACTENTES (DE PARTIDA); FAIXA ETARIA: 0 A 6 MESES; INDICACAO: RISCO NUTRICIONAL, MANUTENCAO OU GANHO DE PESO; FONTE PROTEICA: MAIOR OU IGUAL A 50% DE PROTEINAS DO SORO DO LEITE; ESTRUTURA DA PROTEINA: INTACTA; NUTRIENTE ESSENCIAL: DHA + PREBIOTICO; LACTOSE: COM LACTOSE; ASPECTO FISICO: PO SOLUVEL;";;;;1;0,0295;23,6
2026;0501044 000010/2026;Homologado/Ratificado;46;3008;PRODUTOS ALIMENTICIOS;1645080;"MODULO NUTRICIONAL - IDENTIFICACAO: PROTEINA; COMPOSICAO: 100% PROTEINA SORO DO LEITE; ASPECTO FISICO: PO SOLUVEL; INDICACAO: NUTRICAO ENTERAL E ORAL;";;;;1;0,25;900,0
2026;0501044 000010/2026;Homologado/Ratificado;47;3008;PRODUTOS ALIMENTICIOS;1645137;"MODULO NUTRICIONAL - IDENTIFICACAO: ESPESSANTE; COMPOSICAO: ESPESSANTE A BASE DE GOMA XANTANA; ASPECTO FISICO: PO SOLUVEL; INDICACAO: NUTRICAO ENTERAL E ORAL;";;;;1;0,2078;51,95
2026;0501044 000010/2026;Homologado/Ratificado;48;3008;PRODUTOS ALIMENTICIOS;1645870;"DIETA ENTERAL - IDENTIFICACAO: PARA CONTROLE GLICEMICO EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA OU HIPERPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: MAIOR OU IGUAL A 60% DE FIBRAS SOLUVEIS; CARACTERISTICA ESPECIAL: HIPERLIPIDICA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,026;3744,0
2026;0501044 000010/2026;Homologado/Ratificado;49;3008;PRODUTOS ALIMENTICIOS;1645846;"DIETA ENTERAL - IDENTIFICACAO: HIPERPROTEICA COM FIBRAS EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA OU HIPERCALORICA ATE 1.25 KCAL/ML; DENSIDADE PROTEICA: MAIOR OU IGUAL A 20% DO VALOR CALORICO TOTAL (VCT); FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: COM FIBRAS; CARACTERISTICA ESPECIAL: ISENTA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: F";;;;1;0,0275;25080,0
2026;0501044 000010/2026;Homologado/Ratificado;50;3008;PRODUTOS ALIMENTICIOS;1645960;"DIETA ENTERAL - IDENTIFICACAO: OLIGOMERICA PEDIATRICA EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA OU HIPERPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: OLIGOMERICA; FIBRAS: ISENTA; CARACTERISTICA ESPECIAL: PEDIATRICA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,09;720,0
2026;0501044 000010/2026;Homologado/Ratificado;51;3008;PRODUTOS ALIMENTICIOS;1645587;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: SUPLEMENTO HIPERCALORICO E HIPERPROTEICO; INDICACAO: RISCO NUTRICIONAL/DESNUTRICAO; DENSIDADE CALORICA: HIPERCALORICO; DENSIDADE PROTEICA: HIPERPROTEICO; FIBRAS: SEM RESTRICAO; LACTOSE: SEM RESTRICAO; SACAROSE: SEM RESTRICAO; IMUNOMODULADOR: ISENTO; ASPECTO FISICO: LIQUIDO HOMOGENEO; APRESENTACAO: EMBALAGEM MENOR OU IGUAL A 350 ML;";;;;1;0,037;17404,8
2026;0501044 000010/2026;Homologado/Ratificado;52;3008;PRODUTOS ALIMENTICIOS;1645706;"DIETA ENTERAL - IDENTIFICACAO: PADRAO SEM FIBRAS EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: ISENTA; CARACTERISTICA ESPECIAL: ISO-OSMOLAR; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,0223;15699,2
2026;0501044 000010/2026;Homologado/Ratificado;53;3008;PRODUTOS ALIMENTICIOS;1645510;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: SUPLEMENTO; INDICACAO: CONTROLE GLICEMICO; DENSIDADE CALORICA: NORMOCALORICO; DENSIDADE PROTEICA: NORMOPROTEICO OU HIPERPROTEICO; FIBRAS: COM FIBRAS; LACTOSE: SEM RESTRICAO; SACAROSE: ISENTO; IMUNOMODULADOR: SEM RESTRICAO; ASPECTO FISICO: LIQUIDO HOMOGENEO; APRESENTACAO: EMBALAGEM MENOR OU IGUAL A 350 ML;";;;;1;0,0396;475,2
2026;0501044 000010/2026;Homologado/Ratificado;54;3008;PRODUTOS ALIMENTICIOS;1645854;"DIETA ENTERAL - IDENTIFICACAO: HIPERPROTEICA SEM FIBRAS EM SISTEMA FECHADO; DENSIDADE CALORICA: HIPERCALORICA IGUAL OU MAIOR A 1,5 KCAL/ML; DENSIDADE PROTEICA: MAIOR OU IGUAL A 20% DO VALOR CALORICO TOTAL (VCT); FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: ISENTA; CARACTERISTICA ESPECIAL: ISENTA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,0279;14061,6
