ano_criacao_processo;numero_processo_formatado;numero_contrato;descricao_tipo_de_contrato;procedimento_contratacao_detalhamento_1;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;numero_parecer_juridico
2025;1511189 000185/2025;9485622;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=634379;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199859;620,0
2025;1511189 000185/2025;9485624;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=634379;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199839;620,0
2025;1511189 000186/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000187/2025;9485364;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=634616;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199741;663,0
2025;1511189 000188/2025;9478835;Serviço e Fornecimento;Dispensa de Licitação;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198260;573,0
2025;1511189 000189/2025;9478714;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198166;
2025;1511189 000190/2025;9479354;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198508;
2025;1511189 000192/2025;9479179;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198447;
2025;1511189 000193/2025;9479363;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198514;
2025;1511189 000194/2025;9478650;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198095;
2025;1511189 000195/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635192;;642,0
2025;1511189 000196/2025;9478929;Serviço e Fornecimento;Dispensa de Licitação;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198299;593,0
2025;1511189 000197/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000198/2025;9480754;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198873;
2025;1511189 000199/2025;9479533;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198562;
2025;1511189 000200/2025;9484297;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199643;816,0
2025;1511189 000201/2025;9484463;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199712;838,0
2025;1511189 000203/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000204/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1511189 000205/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000206/2025;0;;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=636136;;651,0
2025;1511189 000207/2025;9479673;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198600;
2025;1511189 000208/2025;9479718;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198592;
2025;1511189 000210/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=636399;;656,0
2025;1511189 000211/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000212/2025;9480738;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198865;
2025;1511189 000212/2025;9480742;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198882;
2025;1511189 000212/2025;9480949;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198934;
2025;1511189 000213/2025;9481088;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198966;
2025;1511189 000214/2025;9480805;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198906;
2025;1511189 000214/2025;9480806;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198894;
2025;1511189 000215/2025;9480734;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198863;
2025;1511189 000216/2025;9484150;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=636706;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199599;699,0
2025;1511189 000217/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000218/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000219/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000220/2025;9492108;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203677;691,0
2025;1511189 000222/2025;9484080;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199582;723,0
2025;1511189 000223/2025;9492145;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203777;730,0
2025;1511189 000224/2025;9481158;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198971;
2025;1511189 000225/2025;9493224;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637074;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=208977;762,0
2025;1511189 000226/2025;9486588;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199883;720,0
2025;1511189 000227/2025;9484062;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637101;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199568;697,0
2025;1511189 000228/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000229/2025;9486670;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199923;766,0
2025;1511189 000230/2025;9492497;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637301;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204961;708,0
2025;1511189 000232/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000233/2025;9486645;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637364;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199919;716,0
2025;1511189 000234/2025;9492067;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637399;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203457;763,0
2025;1511189 000235/2025;9481354;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199098;
2025;1511189 000236/2025;9481214;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199004;
2025;1511189 000237/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000238/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000239/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000240/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000241/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637752;;759,0
2025;1511189 000241/2025;9485674;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637752;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199873;759,0
2025;1511189 000241/2025;9485680;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637752;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199848;759,0
2025;1511189 000242/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000243/2025;9492261;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637834;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204017;781,0
2025;1511189 000244/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000245/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000246/2025;9481609;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199180;
2025;1511189 000247/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638206;;744,0
2025;1511189 000250/2025;9492469;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638437;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204780;831,0
2025;1511189 000250/2025;9492470;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638437;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204781;831,0
2025;1511189 000250/2025;9492471;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638437;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204817;831,0
2025;1511189 000250/2025;9492472;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638437;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204818;831,0
2025;1511189 000251/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1511189 000252/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638756;;810,0
2025;1511189 000253/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638769;;785,0
2025;1511189 000254/2025;9490758;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638884;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201238;786,0
2025;1511189 000254/2025;9490771;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638884;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201357;786,0
2025;1511189 000255/2025;9492908;Serviço;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638975;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206537;801,0
2025;1511189 000256/2025;9493006;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638992;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206922;796,0
2025;1511189 000257/2025;9483069;Serviço;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199480;
2025;1511189 000258/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1511189 000259/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000260/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000261/2025;9483921;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199529;823,0
2025;1511189 000262/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000263/2025;9483045;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199463;
2025;1511189 000264/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000265/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1511189 000266/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000267/2025;9492732;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205557;875,0
2025;1511189 000269/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000270/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=639851;;808,0
2025;1511189 000271/2025;9483050;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199455;
2025;1511189 000271/2025;9483052;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199456;
2025;1511189 000271/2025;9483053;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199468;
2025;1511189 000272/2025;9482082;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199410;
2025;1511189 000273/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000274/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000275/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000276/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000277/2025;9484148;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199617;
2025;1511189 000278/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1511189 000279/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640145;;812,0
2025;1511189 000280/2025;9484159;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199602;
2025;1511189 000281/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640187;;825,0
2025;1511189 000282/2025;9494498;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640269;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=209977;849,0
2025;1511189 000283/2025;9495585;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640305;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=211157;837,0
2025;1511189 000284/2025;9492107;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203658;834,0
2025;1511189 000285/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000286/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640392;;845,0
2025;1511189 000287/2025;9492879;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640395;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206297;841,0
2025;1511189 000288/2025;9484461;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199711;836,0
2025;1511189 000289/2025;9492221;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203858;828,0
2025;1511189 000290/2025;9491027;Serviço e Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202477;906,0
2025;1511189 000290/2025;9491061;Serviço e Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202478;906,0
2025;1511189 000291/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000292/2025;9485571;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199801;
2025;1511189 000293/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000294/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000295/2025;9486585;Serviço e Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199898;848,0
2025;1511189 000296/2025;9486883;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199951;
2025;1511189 000297/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000298/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000299/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640952;;846,0
2025;1511189 000300/2025;9488794;Serviço e Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200077;861,0
2025;1511189 000301/2025;0;;Inexigibilidade;;;850,0
2025;1511189 000302/2025;9488041;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200022;882,0
2025;1511189 000303/2025;9486666;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199914;858,0
2025;1511189 000305/2025;9492911;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641422;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206557;872,0
2025;1511189 000305/2025;9492916;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641422;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206617;872,0
2025;1511189 000306/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000308/2025;9492509;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641872;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205018;860,0
2025;1511189 000309/2025;9492909;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642178;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206538;874,0
2025;1511189 000310/2025;9490848;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201737;897,0
2025;1511189 000311/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642188;;884,0
2025;1511189 000312/2025;9488529;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200043;
2025;1511189 000313/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642344;;885,0
2025;1511189 000314/2025;9488042;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199994;
2025;1511189 000315/2025;9490238;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200617;
2025;1511189 000317/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000318/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642538;;883,0
2025;1511189 000320/2025;9490835;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201677;898,0
2025;1511189 000322/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000323/2025;9493138;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=207977;
2025;1511189 000324/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000325/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000326/2025;9490942;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202197;
2025;1511189 000326/2025;9492068;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203458;
2025;1511189 000327/2025;9492527;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205040;913,0
2025;1511189 000328/2025;9492861;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206138;916,0
2025;1511189 000329/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000330/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000331/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000331/2025;9492241;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203917;
2025;1511189 000331/2025;9492249;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203937;
2025;1511189 000332/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000333/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000334/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000335/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000336/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000337/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000338/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000339/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000340/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000341/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000342/2025;9492263;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204038;
2025;1511189 000343/2025;9492282;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204078;
2025;1511189 000344/2025;9492275;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204077;
2025;1511189 000345/2025;9492731;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205558;
2025;1511189 000346/2025;9492687;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205299;
2025;1511189 000347/2025;9492740;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205474;880,0
2025;1511189 000351/2025;0;;Registro de preços realizado no SIRP;;;
2025;1511189 000352/2025;9493140;Fornecimento;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=208017;
2025;1521001 000001/2025;0;;Inexigibilidade;;;
2025;1521001 000002/2025;9450286;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193547;
2025;1521001 000003/2025;9451442;Serviço;Registro de preços não realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193679;
2025;1521001 000004/2025;9451515;Serviço e Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193778;
2025;1521001 000005/2025;0;;Registro de preços realizado no SIRP;;;
2025;1521001 000006/2025;0;;Inexigibilidade;;;
2025;1521001 000007/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1521001 000008/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1521001 000009/2025;0;;Inexigibilidade;;;
2025;1521001 000010/2025;9468301;Serviço e Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195304;73,0
2025;1521001 000011/2025;0;;Dispensa de Licitação - Por valor;;;
