ano_criacao_processo;numero_processo_formatado;situacao_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_formatado;item_material_servico;unnamed_7;unnamed_8;unnamed_9;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;1261033 000003/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;2547355,65;2547355,65
2026;1261034 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;10;588886,762;5888867,62
2026;1261034 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;1031930,8;3095792,4
2026;1261035 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;4;571454,4575;2285817,83
2026;1261036 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;2075568,6;2075568,6
2026;1261036 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;1995252,93;5985758,79
2026;1261036 000004/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;4;829936,975;3319747,9
2026;1261036 000005/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;789284,382727273;8682128,21
2026;1261036 000006/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;617997,02;1235994,04
2026;1261037 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;368812,4;368812,4
2026;1261037 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;1086450,4;2172900,8
2026;1261037 000003/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;1138830,5;1138830,5
2026;1261038 000001/2026;Homologado/Ratificado;5212;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;00160946-7;"FRAGMENTADORA - TIPO DE FRAGMENTACAO: TIRAS OU PARTICULAS DE, NO MAXIMO, 6MM DE LARGURA; NIVEL SEGURANCA: DE 2 A 4; TEMPO FUNCIONAMENTO: MINIMO DE 5 MINUTOS LIGADA; CAPACIDADE FRAGMENTACAO: MIN. DE 10 FLS.,1 CD E 1 CARTAO DE CREDITO POR VEZ; VELOCIDADE FRAGMENTACAO: MINIMA DE 2 METROS/MINUTO; CAPACIDADE CESTO: MINIMA DE 23 LITROS; POTENCIA MOTOR: NAO APLICAVEL; ALIMENTACAO: ELETRICA - 110 OU 127 VOLTS;";;;;1;1330,0;5320,0
2026;1261038 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;719179,392;3595896,96
2026;1261039 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;1305832,04;3917496,12
2026;1261039 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;7;790646,351428571;5534524,46
2026;1261039 000003/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;2559114,088;12795570,44
2026;1261039 000006/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;1184254,38333333;3552763,15
2026;1261040 000001/2026;Homologado/Ratificado;3016;MATERIAL DE INFORMATICA;00200598-0;"SSD INTERNO (UNIDADE DE ESTADO SOLIDO) - TECNOLOGIA: NVME; TAMANHO: M.2 2280; CAPACIDADE: 500 GB; LEITURA E GRAVACAO: LEITURA: 3000 MB/S E GRAVACAO: 1800 MB/S; INTERFACE: PCLE 3.0 GEN 3 OU SUPERIOR;";;;;1;264,89;10065,82
2026;1261040 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;8;621078,9675;4968631,74
2026;1261040 000003/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;543625,02;543625,02
2026;1261040 000004/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;14;702736,297857143;9838308,17
2026;1261040 000005/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;762250,477272727;8384755,25
2026;1261040 000006/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;1699394,28;1699394,28
2026;1261040 000008/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;17;552741,384117647;9396603,53
2026;1261041 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;664027,450909091;7304301,96
2026;1261313 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;19;1485367,60894737;28221984,57
2026;1261313 000004/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;1607983,4;3215966,8
2026;1261313 000005/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;1857328,8;1857328,8
2026;1261313 000006/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;1332956,44;3998869,32
2026;1261315 000001/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;770771,636363636;8478488,0
2026;1261315 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;6;656142,083333333;3936852,5
2026;1261315 000003/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;522657,45;522657,45
2026;1261315 000004/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;9;1627945,40333333;14651508,63
2026;1261317 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;876699,55;1753399,1
2026;1261334 000002/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00137092-8;"CAFE - APRESENTACAO: TORRADO E MOIDO; IDENTIFICACAO (1): 100% DA ESPECIE ARABICA; IDENTIFICACAO (2): ORIGEM UNICA OU BLENDADOS; IDENTIFICACAO (3): PADRAO DE QUALIDADE GLOBAL ENTRE 7,3 E 10 PONTOS; PERFIL SABOR: BEBIDA MOLE OU DURA; AROMA: SUAVE OU INTENSO; CORPO: ENCORPADO; MOAGEM: MEDIA A FINA; TORRA: MAXIMA ATE O PONTO ACHOCOLATADO, SISTEMA AGTRON; SABOR: SUAVE OU INTENSO;";;;;1;34,7428;10214,38
2026;1261334 000004/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;8;1327629,5625;10621036,5
2026;1261347 000001/2026;Homologado/Ratificado;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;00003477-0;ACESSO VPN LOCAL (VPN-L) - REDE DE CONEXAO SEGURA;;;;1;121,0;7260,0
2026;1261347 000001/2026;Homologado/Ratificado;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;00003478-9;ACESSO A REDE VPN USUARIO (VPN-U) - REDE DE CONEXAO SEGURA;;;;1;64,0;7680,0
2026;1261347 000001/2026;Homologado/Ratificado;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;00010006-4;ASSOCIACAO DE ENDERECO IP A TERMINAL -;;;;1;49,0;1470000,0
2026;1261347 000001/2026;Homologado/Ratificado;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;00014742-7;GESTAO DA REDE IP MULTISERVICOS  - ENGLOBANDO SEGURANCA, CONEXAO DE ALTA DISPONIBILIDADE E GERENCIAMENTO DA REDE;;;;1;2033796,0;2033796,0
2026;1261347 000002/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;10;1731217,79;17312177,9
2026;1261347 000003/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;813674,05;813674,05
2026;1261347 000005/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;1118707,40090909;12305781,41
2026;1261347 000006/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;4;1254171,105;5016684,42
2026;1261347 000007/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;991526,313636364;10906789,45
2026;1261347 000008/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;3226870,0;3226870,0
2026;1261347 000009/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;2874465,948;14372329,74
2026;1261347 000010/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;4;2119038,95;8476155,8
2026;1261347 000011/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;1803767,95;5411303,85
2026;1261347 000012/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;710820,25;710820,25
2026;1261347 000013/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;16;664311,666875;10628986,67
2026;1261347 000014/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;2280889,06;2280889,06
2026;1261347 000015/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;615099,396666667;1845298,19
2026;1261347 000016/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;8;2888907,4275;23111259,42
2026;1261347 000017/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;772008,04;1544016,08
2026;1261347 000018/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;444893,7;889787,4
2026;1261347 000019/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;6;1054368,04833333;6326208,29
2026;1261347 000020/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;4753189,35;14259568,05
2026;1261347 000021/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;1091198,19;2182396,38
2026;1261347 000022/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;1601246,43;1601246,43
2026;1261347 000023/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;1877050,665;3754101,33
2026;1261347 000024/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;1952022,85;1952022,85
2026;1261347 000025/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;1677961,044;8389805,22
2026;1261347 000026/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;11;2203249,99636364;24235749,96
2026;1261347 000027/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;803842,612;4019213,06
2026;1261347 000028/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;1208627,7;2417255,4
2026;1261347 000029/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;3;914911,203333333;2744733,61
2026;1261347 000030/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;579339,6;1158679,2
2026;1261347 000032/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;4;965483,05;3861932,2
2026;1261347 000033/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;24;805392,51125;19329420,27
2026;1261347 000034/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;50;750081,3362;37504066,81
2026;1261347 000035/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;12;975457,02;11705484,24
2026;1261347 000036/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;7;1033003,58142857;7231025,07
2026;1261347 000037/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;1844247,8;9221239,0
2026;1261347 000038/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;1595646,54;7978232,7
2026;1261347 000040/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;3417290,672;17086453,36
2026;1261347 000041/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;1;2033328,8;2033328,8
2026;1261347 000042/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;20;628825,3895;12576507,79
2026;1261347 000043/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;2;648149,45;1296298,9
2026;1261347 000044/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;14;1628093,03;22793302,42
2026;1261347 000045/2026;Homologado/Ratificado;3949;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;00010946-0;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;;;;5;1509407,362;7547036,81
2026;1261347 000046/2026;Homologado/Ratificado;3016;MATERIAL DE INFORMATICA;00171757-0;"SSD INTERNO (UNIDADE DE ESTADO SOLIDO) - TECNOLOGIA: FLASH; TAMANHO: 2,5 POLEGADAS; CAPACIDADE: 480GB; LEITURA E GRAVACAO: 500MB/S LEITURA E 450MB/S GRAVACAO; INTERFACE: SATA 3 (6GB/S);";;;;1;189,89;18989,0
2026;1261347 000046/2026;Homologado/Ratificado;3016;MATERIAL DE INFORMATICA;00194931-4;"ADAPTADOR PARA EQUIPAMENTOS DE INFORMATICA - APLICACAO: CONECTAR DISPOSITIVOS EM REDE; TIPO: SEM FIO (WIRELESS); CONECTOR: USB;";;;;1;79,8;159,6
2026;1261347 000046/2026;Homologado/Ratificado;3016;MATERIAL DE INFORMATICA;00200617-0;"GAVETA (CASE) PARA HD - TIPO: EXTERNA; COMPATIBILIDADE: SSD SATA III - 2,5 POLEGADAS; CONEXAO: USB 3.0, COMPATIVEL COM  2.0; INTERFACE: SATA III (6 GB/S) - VELOCIDADE 5 GBPS; REFRIGERACAO: SEM REFRIGERACAO; ALIMENTACAO: USB;";;;;1;32,0;320,0
2026;1261347 000046/2026;Homologado/Ratificado;3017;ARTIGOS PARA LIMPEZA E HIGIENE;00191989-0;"ASPIRADOR E SOPRADOR DE PO - IDENTIFICACAO: PORTATIL, SEM FIO, RECARREGAVEL; MATERIA-PRIMA: PLASTICO; POTENCIA SAIDA: 120W; CAPACIDADE: DA BATERIA INTERNA 2000MAH; SUCCAO: 6000PA; TENSAO: DC 5V 1-2A;";;;;1;57,01;114,02
2026;1261347 000046/2026;Homologado/Ratificado;3020;MATERIAL ELETRICO;00166724-6;"GUIA PARA PASSAGEM DE FIOS E CABOS ELETRICOS - MATERIA-PRIMA: PLASTICA COM ALMA DE ACO; MEDIDA: 15 METROS COMPRIMENTO X 4 MM DIAMETRO;";;;;1;20,87;20,87
2026;1261347 000046/2026;Homologado/Ratificado;3022;FERRAMENTAS, FERRAGENS E UTENSILIOS;00065078-1;"ALICATE CRIMPADOR - CONECTORES: RJ11, RJ12, RJ45; CATRACA: COM CATRACA;";;;;1;25,6;128,0
2026;1261347 000046/2026;Homologado/Ratificado;5207;EQUIPAMENTOS DE INFORMATICA;00194904-7;"ARMAZENAMENTO EXTERNO - (PERMANENTE) IDENTIFICACAO: HD EXTERNO; POLEGADAS: 2,5; CAPACIDADE: 1 TB; VELOCIDADE (RPM): CONFORME FABRICANTE; INTERFACE DE CONEXAO: USB 3.0; ALIMENTACAO DE ENERGIA: PORTA USB;";;;;1;298,0;1490,0
2026;1261347 000046/2026;Homologado/Ratificado;5207;EQUIPAMENTOS DE INFORMATICA;00200710-0;"MONITOR DE VIDEO (PERMANENTE) - TIPO: INTERMEDIARIO LED OU LCD C/CAMERA INTEGRADA; TELA: 23 POLEGADAS/ PLANA/ WIDSCREEN (16:9); CONEXAO: DIGITAL (HDMI E/OU DISPLAYPORT) E ANALOGICA (VGA); RESOLUCAO: FULL HD 1920X1080/ 60 HZ; ANGULO VISAO: 178° H/ 178° V; BRILHO: 250 CD/M²; CONTRASTE: 1000:1; TEMPO DE RESPOSTA: MAXIMO DE 8 MS; ALIMENTACAO: BIVOLT (100~240 V) - 50/60 HZ;";;;;1;746,0;3730,0
